جنسیت,سهمیه,شهر,رتبه کشوری,رتبه در سهمیه,نوع بذیرش,دانشگاه,رشته
زن,2,کاشان,2039,888,  روزانه, دانشگاه علوم پزشکی کاشان  ,دندانپزشکی 
مرد,2,اراک,2041,889,  روزانه, دانشگاه علوم پزشکی اراک  ,دندانپزشکی 
زن,2,تبریز,2735,889,  روزانه, دانشگاه علوم پزشکی ارومیه  ,پزشکی 
مرد,2,نکا,3783,890,گرگان  -  روزانه, دانشگاه علوم پزشکی گلستان ,دندانپزشکی 
مرد,2,مشهد,2743,891,  روزانه, دانشگاه علوم پزشکی سمنان  ,دندانپزشکی 
مرد,2,اسلام‌شهر,2047,891,  روزانه, دانشگاه علوم پزشکی شهید بهشتی  ,داروسازی 
زن,2,رودسر,2047,891, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,پزشکی 
مرد,2,ملارد,3793,892,  روزانه, دانشگاه علوم پزشکی تهران  ,پزشکی 
مرد,2,عجب شیر,3802,894,  روزانه, دانشگاه علوم پزشکی ایلام  ,دندانپزشکی 
زن,2,بجنورد,2050,894, ساری  -  روزانه, دانشگاه علوم پزشکی مازندران ,دندانپزشکی 
مرد,2,نکا,3810,895, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,دندانپزشکی 
مرد,2,بابل,2056,897,  روزانه, دانشگاه علوم پزشکی بابل  ,پزشکی 
مرد,2,یزد,2056,897,  روزانه, دانشگاه علوم پزشکی اصفهان  ,پزشکی 
مرد,2,خمینی شهر,2056,897,  روزانه, دانشگاه علوم پزشکی اصفهان  ,پزشکی 
زن,2,کرج,2056,897,  روزانه, دانشگاه علوم پزشکی ایران  ,پزشکی 
زن,2,تهران,2757,897,  روزانه, دانشگاه علوم پزشکی یزد ,دندانپزشکی 
زن,2,شیراز,2763,899,  روزانه, دانشگاه علوم پزشکی کرمان  ,دندانپزشکی 
مرد,2,تبریز,2763,899,  روزانه, دانشگاه علوم پزشکی ارومیه  ,پزشکی 
زن,2,قم,2763,899, روزانه, دانشگاه علوم پزشکی قم  ,پزشکی 
زن,2,ارومیه,2061,900,  روزانه, دانشگاه علوم پزشکی تبریز ,پزشکی 
زن,2,سلماس,3825,900,  روزانه, دانشگاه علوم پزشکی اردبیل  ,پزشکی 
زن,2,اردبیل,2065,902,  روزانه, دانشگاه علوم پزشکی تبریز ,پزشکی 
زن,2,مشهد,2768,903, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی مشهد  ,پزشکی 
زن,2,تهران,2768,903, روزانه, دانشگاه علوم پزشکی شهید بهشتی  ,داروسازی 
مرد,2,محمد شهر,2068,904,  روزانه, دانشگاه علوم پزشکی ایران  ,پزشکی 
مرد,2,دورود,3845,905,  روزانه, دانشگاه علوم پزشکی همدان  ,پزشکی 
مرد,2,تهران,2792,906,  دانشگاه آزاد, دانشگاه آزاد اسلامی واحد تهران پزشکی ,دندانپزشکی 
مرد,2,آباده,2076,907, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شیراز  ,دندانپزشکی 
زن,2,بهبهان,2076,907,  روزانه, دانشگاه علوم پزشکی اصفهان  ,پزشکی 
زن,2,اصفهان,2076,907, روزانه, دانشگاه علوم پزشکی اصفهان  ,پزشکی 
مرد,2,ملایر,2076,907,  روزانه, دانشگاه علوم پزشکی همدان  ,پزشکی 
مرد,2,تهران,2798,908, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,پزشکی 
زن,2,نیشابور,2804,909, روزانه, دانشگاه علوم پزشکی مشهد  ,پزشکی 
مرد,2,هرسین,3859,909,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,پزشکی 
زن,2,مشهد,2804,909,  روزانه, دانشگاه علوم پزشکی مشهد  ,پزشکی 
مرد,2,بانه,3859,909, سنندج  -  روزانه, دانشگاه علوم پزشکی کردستان ,دندانپزشکی 
مرد,2,کرج,2080,910,  روزانه, دانشگاه علوم پزشکی تهران  ,داروسازی 
زن,2,بندرترکمن,3864,911, ساری  -  روزانه, دانشگاه علوم پزشکی مازندران ,داروسازی 
مرد,2,در‌گز,3864,911,  روزانه, دانشگاه علوم پزشکی رفسنجان  ,دندانپزشکی 
مرد,2,مشهد,2813,912, بجنورد  -  روزانه, دانشگاه علوم پزشکی خراسان شمالی ,دندانپزشکی 
مرد,2,اهواز,2085,914, اهواز  -  روزانه, دانشگاه علوم پزشکی جندی شاپور,دندانپزشکی 
مرد,2,رشت,2085,914, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,پزشکی 
زن,2,مراوه تپه,3884,914, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,دندانپزشکی 
مرد,2,کوهدشت,3890,916,  روزانه, دانشگاه علوم پزشکی همدان  ,پزشکی 
مرد,2,نهاوند,2091,918,  روزانه, دانشگاه علوم پزشکی همدان  ,دندانپزشکی 
زن,2,دلند,3895,918,  روزانه, دانشگاه علوم پزشکی بابل  ,پزشکی 
مرد,2,خوی,3903,919,  روزانه, دانشگاه علوم پزشکی ارومیه  ,پزشکی 
زن,2,زرین دشت,3903,919,  روزانه, دانشگاه علوم پزشکی فسا  ,پزشکی 
مرد,2,نورآباد,3907,921, اهواز  -  روزانه, دانشگاه علوم پزشکی جندی شاپور,دندانپزشکی 
زن,2,زنجان,2859,921, روزانه, دانشگاه علوم پزشکی زنجان  ,دندانپزشکی 
زن,2,تبریز,2859,921, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی تبریز ,پزشکی 
مرد,2,بوکان,3912,922, سنندج  -  روزانه, دانشگاه علوم پزشکی کردستان ,پزشکی 
زن,2,دزفول,2097,922,  روزانه, دانشگاه علوم پزشکی اصفهان  ,پزشکی 
مرد,2,تربت حیدریه,2097,922, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی کرمان  ,دندانپزشکی 
زن,2,زاهدان,2097,922,  روزانه, دانشگاه علوم پزشکی زاهدان  ,دندانپزشکی 
مرد,2,مشهد,2870,924, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی مشهد  ,پزشکی 
مرد,2,رشت,2102,924, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,دندانپزشکی 
مرد,2,خواف,3927,926,گرگان  -  روزانه, دانشگاه علوم پزشکی گلستان ,پزشکی 
زن,2,گناباد,2105,926,  روزانه, دانشگاه علوم پزشکی بیرجند ,دندانپزشکی 
زن,2,شیراز,2883,927, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شیراز  ,پزشکی 
مرد,2,شیراز,3936,928, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شیراز  ,پزشکی 
مرد,2,خرم آباد,2113,928, خرم آباد  -  روزانه, دانشگاه علوم پزشکی لرستان ,پزشکی 
زن,2,اسفراین,3943,930,  روزانه, دانشگاه علوم پزشکی بابل  ,پزشکی 
مرد,2,گلپایگان,2118,930,  روزانه, دانشگاه علوم پزشکی اصفهان  ,پزشکی 
مرد,2,گرگان,2118,930,گرگان  -  روزانه, دانشگاه علوم پزشکی گلستان ,دندانپزشکی 
مرد,2,خوی,3950,932, خرم آباد  -  روزانه, دانشگاه علوم پزشکی لرستان ,دندانپزشکی 
مرد,2,شهرضا,2124,932,  روزانه, دانشگاه علوم پزشکی یزد ,دندانپزشکی 
مرد,2,مشهد,2904,933, ساری  -  روزانه, دانشگاه علوم پزشکی مازندران ,پزشکی 
مرد,2,لردگان,3968,935,  روزانه, دانشگاه علوم پزشکی اصفهان  ,دندانپزشکی 
مرد,2,مشهد,2921,936, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی مشهد  ,پزشکی 
زن,2,زنجان,2137,936,  روزانه, دانشگاه علوم پزشکی زنجان  ,پزشکی 
زن,2,مشهد,2927,937, بجنورد  -  روزانه, دانشگاه علوم پزشکی خراسان شمالی ,دندانپزشکی 
مرد,2,باغملک,3985,938,  روزانه, دانشکده علوم پزشکی آبادان  ,پزشکی 
مرد,2,شهرکرد,2143,939,  روزانه, دانشگاه علوم پزشکی شهرکرد  ,دندانپزشکی 
زن,2,قزوین,2143,939,  روزانه, دانشگاه علوم پزشکی ایران  ,پزشکی 
مرد,2,دهدشت,4007,940, اهواز  -  روزانه, دانشگاه علوم پزشکی جندی شاپور,دندانپزشکی 
مرد,2,مشهد,2934,941, بجنورد  -  روزانه, دانشگاه علوم پزشکی خراسان شمالی ,پزشکی 
زن,2,شیراز,2934,941,  روزانه, دانشگاه علوم پزشکی بوشهر  ,دندانپزشکی 
مرد,2,اردبیل,2147,942,  روزانه, دانشگاه علوم پزشکی تبریز ,پزشکی 
زن,2,پیرانشهر,4015,943,  روزانه, دانشگاه علوم پزشکی تبریز ,داروسازی 
زن,2,کرمان,2150,944,  روزانه, دانشگاه علوم پزشکی کرمان  ,پزشکی 
مرد,2,مشهد,2941,944,  روزانه, دانشگاه علوم پزشکی مشهد  ,پزشکی 
مرد,2,رشت,2150,944, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,پزشکی 
زن,2,بم,4019,944,  روزانه, دانشگاه علوم پزشکی کرمان  ,پزشکی 
زن,2,نی ریز,4019,944,  روزانه, دانشگاه علوم پزشکی یزد ,پزشکی 
مرد,2,همدان,4024,946, روزانه, دانشگاه علوم پزشکی همدان  ,پزشکی 
زن,2,خمینی شهر,2949,947,تهران  -  روزانه, دانشگاه شاهد,پزشکی 
مرد,2,سبزوار,2155,947,  روزانه, دانشگاه علوم پزشکی بابل  ,دندانپزشکی 
زن,2,تهران,2953,948, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی بابل  ,دندانپزشکی 
زن,2,خوی,4033,948,  روزانه, دانشگاه علوم پزشکی ارومیه  ,پزشکی 
مرد,2,سبزوار,2158,949,  روزانه, دانشگاه علوم پزشکی بابل  ,دندانپزشکی 
زن,2,بروجرد,2158,949,  روزانه, دانشگاه علوم پزشکی همدان  ,پزشکی 
زن,2,مشهد,2958,951, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی مشهد  ,پزشکی 
مرد,2,هرند,4042,951,  روزانه, دانشگاه علوم پزشکی اصفهان  ,پزشکی 
زن,2,شیروان,4042,951,  روزانه, دانشگاه علوم پزشکی شاهرود  ,پزشکی 
مرد,2,کوهدشت,4042,951, خرم آباد  -  روزانه, دانشگاه علوم پزشکی لرستان ,پزشکی 
زن,2,کرمانشاه,2163,952,  روزانه, دانشگاه علوم پزشکی شهید بهشتی  ,داروسازی 
مرد,2,ساوه,2163,952,  روزانه, دانشگاه علوم پزشکی ایران  ,پزشکی 
زن,2,شاهرود,2163,952, روزانه, دانشگاه علوم پزشکی شاهرود  ,پزشکی 
زن,2,شاهرود,2163,952,  روزانه, دانشگاه علوم پزشکی شاهرود  ,پزشکی 
زن,2,بوشهر,2168,955,  روزانه, دانشگاه علوم پزشکی مشهد  ,پزشکی 
مرد,2,بوکان,4050,956, سنندج  -  روزانه, دانشگاه علوم پزشکی کردستان ,پزشکی 
زن,2,بوشهر,2172,957,  روزانه, دانشگاه علوم پزشکی بوشهر  ,دندانپزشکی 
مرد,2,بوشهر,2177,959, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی شیراز  ,دندانپزشکی 
زن,2,اسلام‌شهر,2177,959,  روزانه, دانشگاه علوم پزشکی ایران  ,پزشکی 
مرد,2,ایذه,4061,959, اهواز  -  روزانه, دانشگاه علوم پزشکی جندی شاپور,پزشکی 
مرد,2,تربت جام,4077,962,  روزانه, دانشگاه علوم پزشکی مشهد  ,پزشکی 
زن,2,اصفهان,2996,964, پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی اصفهان  ,پزشکی 
مرد,2,گرگان,2187,964,گرگان  -  روزانه, دانشگاه علوم پزشکی گلستان ,پزشکی 
زن,2,میانه,4087,965,  روزانه, دانشگاه علوم پزشکی زنجان  ,پزشکی 
مرد,2,گرمی,4087,965, اهواز  -  روزانه, دانشگاه علوم پزشکی جندی شاپور,دندانپزشکی 
مرد,2,زنجان,2190,966, روزانه, دانشگاه علوم پزشکی زنجان  ,داروسازی 
مرد,2,شهرکرد,2194,967, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,دندانپزشکی 
زن,2,تهران,3009,967, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,پزشکی 
زن,2,رشت,3009,967, رشت  - روزانه, دانشگاه علوم پزشکی گیلان ,پزشکی 
زن,2,قره‌ضیاءالدین,4098,968,  روزانه, دانشگاه علوم پزشکی ارومیه  ,پزشکی 
مرد,2,کلاردشت /حسن کیف,3015,969,تهران  -  روزانه, دانشگاه شاهد,پزشکی 
زن,2,یزد,2202,970, روزانه, دانشگاه علوم پزشکی یزد ,دندانپزشکی 
زن,2,بندرترکمن,4104,970,گرگان  -  روزانه, دانشگاه علوم پزشکی گلستان ,پزشکی 
زن,2,مریوان,4104,970,  روزانه, دانشگاه علوم پزشکی همدان  ,پزشکی 
زن,2,قم,2204,972, روزانه, دانشگاه علوم پزشکی قم  ,دندانپزشکی 
زن,2,تهران,3021,972, پردیس خودگردان یا ظرفیت مازاد, دانشگاه آزاد اسلامی واحد تهران پزشکی ,دندانپزشکی 
مرد,2,سنقر,4109,972,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,پزشکی 
مرد,2,بندرعباس,2209,973,  روزانه, دانشگاه علوم پزشکی یزد ,دندانپزشکی 
مرد,2,یزد,2215,976,  روزانه, دانشگاه علوم پزشکی یزد ,دندانپزشکی 
زن,2,بندرترکمن,4122,976,  روزانه, دانشگاه علوم پزشکی بابل  ,پزشکی 
